UserID,UserName,Age,Gender,Email,Total_Courses_Enrolled,Enrollment_Frequency_Days,Preferred_Category,Preferred_Level,Avg_Spending_Per_Learner,Diversity_Score,Learning_Depth_Index,Assigned_Segment
U00239,vberg,32,Female,angelagonzalez@outlook.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U00240,ismith,34,Female,sullivansean@hotmail.com,2,205.0,Business,Advanced,0.0,2,0.0,0
U00241,thomascummings,23,Female,brandyjones@yahoo.com,2,132.0,Cybersecurity,Beginner,0.0,2,0.5,2
U00242,wernerjesus,27,Male,joe20@gmail.com,2,68.0,Artificial Intelligence,Advanced,133.465,2,0.0,0
U00243,thomastimothy,24,Female,upennington@gmail.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U00244,josemartinez,28,Male,rebeccalamb@outlook.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U00245,twilson,31,Female,kimberly44@gmail.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U00246,william30,31,Male,jennifer12@gmail.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U00247,edwardsadam,30,Female,jessicaadams@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00248,christopher76,17,Male,kaylafuentes@yahoo.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U00249,donaldmccoy,35,Female,zparsons@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U00250,gregorypierce,21,Male,mark81@hotmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U00251,summersjamie,28,Female,daniel37@outlook.com,13,29.666666666666668,Finance,Beginner,100.81307692307693,9,0.6153846153846154,1
U00252,millermary,29,Female,jasonnelson@hotmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00253,ymcgrath,19,Male,steven91@gmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U00254,yatesadrian,19,Female,josephgraham@hotmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U00255,fschmidt,26,Female,zharper@gmail.com,1,0.0,Cybersecurity,Intermediate,394.26,1,0.0,3
U00256,pearsonannette,35,Female,humphreyjennifer@gmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U00257,danielle50,29,Male,jennifer70@outlook.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U00258,marilynbailey,19,Male,paulkeller@gmail.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U00259,jennifershaw,35,Male,christopher75@gmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U00260,heather26,35,Male,denisesmith@yahoo.com,15,22.285714285714285,Design,Advanced,163.01333333333335,9,0.4,1
U00261,darrell83,28,Female,walkerjames@gmail.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U00262,dawnsawyer,24,Male,robertpotter@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U00263,chapmanjennifer,15,Male,brucejacqueline@gmail.com,4,96.0,Data Science,Intermediate,0.0,4,0.25,3
U00264,mmullen,18,Female,wrightmargaret@outlook.com,3,128.0,Cybersecurity,Intermediate,0.0,3,0.0,3
U00265,william96,15,Male,kristenmaxwell@hotmail.com,14,26.615384615384617,Digital Marketing,Intermediate,149.13214285714284,9,0.2857142857142857,1
U00266,fstephens,25,Female,omann@hotmail.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U00267,amandataylor,34,Male,colemanjennifer@outlook.com,4,82.33333333333333,Business,Advanced,226.6325,3,0.25,0
U00268,donna26,29,Female,andrewmorris@gmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U00269,brandonharper,22,Female,laura67@yahoo.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U00270,karenpratt,23,Male,reyesmorgan@outlook.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U00271,ldurham,15,Male,martinezrenee@yahoo.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U00272,wvasquez,25,Male,ashley40@yahoo.com,13,25.0,Digital Marketing,Advanced,94.55384615384615,8,0.3076923076923077,1
U00273,wattsphilip,25,Female,jessicabrown@hotmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U00274,john92,32,Female,tcole@outlook.com,2,148.0,Business,Advanced,88.67,2,0.0,0
U00275,benjaminmendoza,28,Female,stevenroberts@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00276,cassandrayoung,22,Female,hilljames@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U00277,oriddle,21,Male,jeremy92@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00278,erikayoung,27,Male,cynthia53@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U00279,mackenzie39,24,Male,hdavis@gmail.com,3,110.0,Data Science,Advanced,98.33999999999999,3,0.0,0
U00280,psnyder,15,Male,josephtammy@hotmail.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U00281,bailey28,30,Female,christopher14@yahoo.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U00282,eandrews,19,Male,jeremy00@outlook.com,14,22.76923076923077,Business,Advanced,73.86928571428572,9,0.21428571428571427,1
U00283,mryan,28,Male,xcordova@hotmail.com,2,37.0,Digital Marketing,Beginner,0.0,2,1.0,2
U00284,gallaghergregory,30,Male,emily63@hotmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U00285,lunabrandon,29,Female,andersonjessica@outlook.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U00286,angelaclark,24,Female,ejackson@hotmail.com,3,127.0,Web Development,Advanced,0.0,2,0.3333333333333333,0
U00287,rkennedy,21,Female,syork@hotmail.com,2,266.0,Design,Advanced,0.0,2,0.0,0
U00288,michellemartin,35,Male,brooksjeffrey@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U00289,christopher37,17,Female,johnsonchad@hotmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U00290,frankalvarado,17,Female,alex83@hotmail.com,3,68.5,Digital Marketing,Advanced,19.106666666666666,3,0.3333333333333333,0
U00291,nicholas62,16,Female,ygomez@hotmail.com,3,75.0,Artificial Intelligence,Advanced,92.12333333333333,3,0.3333333333333333,0
U00292,andrewbrown,33,Male,natalie44@gmail.com,12,25.363636363636363,Cybersecurity,Intermediate,80.46833333333333,8,0.3333333333333333,1
U00293,brian93,25,Female,reyesangela@gmail.com,13,28.0,Machine Learning,Advanced,109.72923076923077,9,0.23076923076923078,1
U00294,traceybrown,21,Female,john01@gmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U00295,jean02,29,Male,mark44@gmail.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U00296,marshallolivia,31,Female,bassjustin@gmail.com,2,129.0,Digital Marketing,Advanced,88.67,2,0.0,0
U00297,mgarrett,29,Male,dclayton@hotmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U00298,steven02,32,Male,torresjoseph@outlook.com,14,24.076923076923077,Project Management,Intermediate,144.31571428571428,7,0.21428571428571427,1
U00299,vincentadam,20,Female,mgreer@hotmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U00300,anthonyhess,26,Female,meagansalas@gmail.com,2,17.0,Business,Advanced,243.96,2,0.5,0
U00301,shale,26,Male,zprice@gmail.com,14,26.0,Programming,Beginner,85.81642857142857,9,0.42857142857142855,1
U00302,nelsonsamantha,34,Female,vjackson@yahoo.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U00303,fcollins,35,Male,benjamin32@yahoo.com,14,21.923076923076923,Machine Learning,Advanced,77.56714285714285,7,0.2857142857142857,1
U00304,lucaswilliam,35,Male,michael33@outlook.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U00305,ypeters,22,Male,jacquelinegonzalez@yahoo.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U00306,aaronfrazier,28,Male,jsimmons@yahoo.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U00307,orichardson,33,Female,kevinrobinson@hotmail.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U00308,carrollwalter,26,Male,kimberly41@gmail.com,4,100.33333333333333,Artificial Intelligence,Beginner,197.6175,4,1.0,2
U00309,gilbertjoseph,27,Male,jenny26@gmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U00310,davidbarrera,26,Female,aray@yahoo.com,11,26.1,Data Science,Advanced,42.28818181818181,8,0.18181818181818182,1
U00311,mandy48,18,Female,mcfarlandangela@gmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U00312,hallerin,30,Female,jflores@outlook.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U00313,qsmith,29,Female,anngrant@gmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U00314,tgonzalez,19,Female,carmen64@gmail.com,3,174.0,Programming,Beginner,0.0,2,1.0,2
U00315,stephanie14,31,Female,desireereese@gmail.com,12,28.90909090909091,Data Science,Beginner,81.02416666666666,9,0.4166666666666667,1
U00316,jasonjohnston,19,Female,umatthews@gmail.com,2,182.0,Data Science,Beginner,0.0,2,0.5,2
U00317,williamscaroline,19,Male,dcunningham@hotmail.com,3,39.5,Cybersecurity,Advanced,19.106666666666666,3,0.0,0
U00318,dudleyaimee,20,Male,brian51@yahoo.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U00319,ysmith,15,Female,josephclark@hotmail.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U00320,hannahromero,29,Male,rhondataylor@outlook.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U00321,mhammond,28,Male,tsosa@gmail.com,14,27.153846153846153,Artificial Intelligence,Beginner,130.21,8,0.35714285714285715,1
U00322,idillon,23,Male,wmoore@gmail.com,14,26.076923076923077,Web Development,Beginner,44.73571428571428,7,0.5,1
U00323,irichard,21,Female,robertsrobyn@yahoo.com,15,22.428571428571427,Business,Advanced,63.266,8,0.26666666666666666,1
U00324,wpowell,16,Male,amy68@outlook.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U00325,thomas96,26,Male,carollewis@outlook.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U00326,ashleyjohnson,25,Female,jacob36@yahoo.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U00327,hannahmccoy,31,Female,christopherdelgado@hotmail.com,4,103.33333333333333,Digital Marketing,Intermediate,44.335,3,0.25,3
U00328,glennmoore,29,Female,kathygrimes@yahoo.com,15,22.285714285714285,Finance,Beginner,87.99266666666668,8,0.5333333333333333,1
U00329,ellisangela,20,Female,piercefrederick@gmail.com,12,28.454545454545453,Data Science,Beginner,136.035,8,0.5,1
U00330,jsherman,15,Female,paulirwin@hotmail.com,14,25.615384615384617,Marketing,Intermediate,90.61571428571428,8,0.21428571428571427,1
U00331,john39,17,Male,yjohnson@outlook.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U00332,steinjane,25,Male,rachelsingleton@outlook.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U00333,carmen47,26,Female,trose@outlook.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U00334,dianasanchez,24,Female,dmccarthy@hotmail.com,13,27.75,Artificial Intelligence,Beginner,68.27076923076923,9,0.46153846153846156,1
U00335,garneranthony,33,Female,teresafrank@gmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U00336,milescaitlin,19,Male,starkmargaret@yahoo.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U00337,kimberly57,29,Female,johnnycarr@outlook.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U00338,brianlee,23,Female,villegasbrandon@yahoo.com,14,27.0,Data Science,Beginner,59.48357142857143,8,0.42857142857142855,1
U00339,emmaallen,29,Male,sbeard@gmail.com,16,23.733333333333334,Project Management,Advanced,130.476875,10,0.375,1
U00340,george01,30,Male,hillamber@yahoo.com,14,22.307692307692307,Business,Advanced,87.17285714285715,8,0.35714285714285715,1
U00341,ggonzalez,24,Male,abennett@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00342,myersmark,26,Female,richardcarpenter@hotmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U00343,adriana50,31,Male,lhayes@gmail.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U00344,jennifernorris,17,Male,hornejohn@yahoo.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U00345,whiteheadjessica,16,Male,carolanderson@outlook.com,15,20.285714285714285,Programming,Beginner,91.14733333333334,9,0.5333333333333333,1
U00346,marymcclain,33,Female,george34@outlook.com,3,63.5,Business,Intermediate,108.67333333333333,3,0.3333333333333333,3
U00347,dorothy78,32,Female,turnermarcus@gmail.com,2,252.0,Marketing,Advanced,173.355,2,0.0,0
U00348,wigginsearl,30,Female,bradyjason@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U00349,fostermichael,28,Male,fwhite@outlook.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U00350,fmartin,17,Male,jamiehopkins@outlook.com,2,174.0,Artificial Intelligence,Beginner,44.795,2,0.5,2
U00351,carlsonjason,18,Female,juan61@gmail.com,13,26.333333333333332,Cybersecurity,Advanced,59.77692307692307,8,0.3076923076923077,1
U00352,danderson,28,Male,michael93@yahoo.com,15,23.285714285714285,Business,Beginner,67.31266666666667,10,0.4,1
U00353,webbcharles,34,Female,jeffrey93@hotmail.com,14,17.46153846153846,Digital Marketing,Advanced,65.59357142857144,10,0.35714285714285715,1
U00354,elizabeth42,35,Male,christopheralexander@outlook.com,2,88.0,Digital Marketing,Beginner,0.0,1,0.5,2
U00355,johnsonfrederick,15,Female,brenda96@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00356,donaldjacobs,21,Female,lhull@yahoo.com,15,23.714285714285715,Artificial Intelligence,Advanced,41.27733333333333,10,0.3333333333333333,1
U00357,ychavez,15,Female,gjohnson@yahoo.com,15,24.714285714285715,Artificial Intelligence,Beginner,146.13199999999998,10,0.4666666666666667,1
U00358,johnmcdonald,19,Male,tylerpatterson@outlook.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U00359,jeremiahshaw,29,Female,david28@outlook.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U00360,qburke,32,Male,waterskenneth@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U00361,pmoon,18,Female,cunninghamandrew@outlook.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U00362,eugene97,16,Male,felicia89@gmail.com,13,26.25,Programming,Advanced,85.61769230769231,8,0.23076923076923078,1
U00363,haysbarbara,32,Female,kennedybryan@hotmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00364,cynthiamiller,34,Male,brenda08@outlook.com,1,0.0,Project Management,Beginner,0.0,1,1.0,2
U00365,bfox,30,Female,hchapman@outlook.com,13,24.666666666666668,Marketing,Advanced,38.48307692307692,7,0.3076923076923077,1
U00366,gerald45,28,Male,lewisanthony@hotmail.com,2,141.0,Artificial Intelligence,Beginner,0.0,2,0.5,2
U00367,robert90,21,Male,tiffany36@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U00368,michael12,26,Male,burchbrian@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00369,beckerterry,19,Male,yoconnell@yahoo.com,4,17.0,Business,Advanced,0.0,4,0.25,0
U00370,bstevens,17,Male,huffmanchristopher@outlook.com,2,282.0,Business,Advanced,303.48,2,0.0,0
U00371,grayandrea,17,Female,jay48@hotmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U00372,bpatrick,23,Male,jonathan64@yahoo.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U00373,daniel56,26,Female,valerie64@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U00374,hmarsh,28,Female,chelseywarren@outlook.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U00375,powellmatthew,34,Female,jjohnson@hotmail.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U00376,jeffrey59,29,Male,xbradley@hotmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U00377,andersondonald,21,Female,anthony75@yahoo.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U00378,cookjoseph,21,Female,kathleen96@outlook.com,2,119.0,Business,Advanced,0.0,2,0.0,0
U00379,garciajohn,20,Male,sharonmejia@yahoo.com,14,23.923076923076923,Marketing,Beginner,218.16928571428573,8,0.42857142857142855,1
U00380,rebeccabowman,23,Female,morganstephenson@gmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U00381,richardsondanny,32,Male,emily94@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00382,martinpayne,25,Male,christopher66@outlook.com,3,125.5,Cybersecurity,Advanced,131.42,3,0.3333333333333333,0
U00383,michael40,29,Female,kaitlynanderson@hotmail.com,15,23.285714285714285,Artificial Intelligence,Advanced,111.22666666666666,10,0.3333333333333333,1
U00384,joshuamiller,32,Female,michael54@gmail.com,2,171.0,Data Science,Advanced,149.785,2,0.5,0
U00385,melissa61,20,Male,bruce80@gmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U00386,gary74,29,Female,cassandra26@yahoo.com,2,51.0,Data Science,Beginner,149.785,2,1.0,2
U00387,elliottjacob,29,Female,jmiller@yahoo.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U00388,jbennett,18,Male,christina14@outlook.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U00389,qhunt,27,Female,griffithebony@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U00390,newtonjohnny,18,Female,cooperthomas@yahoo.com,3,100.0,Web Development,Beginner,0.0,2,0.6666666666666666,2
U00391,morrisonronald,19,Female,karenhicks@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U00392,coleamanda,19,Female,lgonzales@hotmail.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U00393,ryan80,30,Male,janice29@gmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U00394,dianaeverett,30,Female,ubutler@yahoo.com,11,31.0,Business,Advanced,3.5154545454545456,7,0.45454545454545453,1
U00395,karenholder,22,Female,david38@hotmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U00396,soliskaren,30,Male,carrollandrew@gmail.com,2,43.0,Finance,Intermediate,0.0,2,0.0,3
U00397,padams,16,Male,whitakerbonnie@yahoo.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U00398,brandon42,27,Female,qsmith@yahoo.com,3,75.0,Cybersecurity,Advanced,39.22666666666667,3,0.3333333333333333,0
U00399,xgraham,31,Female,hmiller@yahoo.com,12,27.545454545454547,Artificial Intelligence,Advanced,137.36333333333332,8,0.25,1
U00400,ann81,23,Male,porterrachel@yahoo.com,2,41.0,Machine Learning,Advanced,0.0,2,0.5,0
U00401,christina44,21,Female,beth28@gmail.com,2,309.0,Data Science,Beginner,0.0,2,0.5,2
U00402,mary54,23,Male,thompsonclaudia@hotmail.com,2,27.0,Finance,Advanced,0.0,2,0.0,0
U00403,stevencruz,34,Female,hamiltonbrenda@outlook.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U00404,lucerojonathan,21,Female,christy17@yahoo.com,14,25.307692307692307,Finance,Advanced,115.54571428571425,10,0.21428571428571427,1
U00405,douglasholmes,24,Male,xyang@hotmail.com,2,190.0,Project Management,Advanced,344.65999999999997,1,0.0,0
U00406,miranda71,33,Male,markguerrero@gmail.com,15,23.857142857142858,Data Science,Beginner,94.49600000000001,11,0.4666666666666667,1
U00407,zlopez,23,Male,martinezchristopher@outlook.com,15,22.357142857142858,Artificial Intelligence,Intermediate,107.46533333333332,10,0.3333333333333333,1
U00408,jacquelinelee,19,Female,phillipsdonna@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U00409,jenniferolson,35,Male,manuelcurtis@yahoo.com,2,41.0,Finance,Advanced,0.0,2,0.0,0
U00410,bcantu,33,Male,cheyenne28@gmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U00411,robert66,17,Female,alexandra14@yahoo.com,12,29.181818181818183,Marketing,Advanced,65.80583333333333,8,0.16666666666666666,1
U00412,qwatkins,24,Female,wileyjoseph@gmail.com,4,95.66666666666667,Finance,Intermediate,59.18000000000001,3,0.25,3
U00413,sharon56,23,Male,michaelcalderon@outlook.com,2,178.0,Cybersecurity,Beginner,236.14,2,0.5,2
U00414,popesteven,25,Male,heatherballard@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00415,lisaponce,31,Female,dustin99@yahoo.com,13,28.0,Finance,Advanced,61.92230769230768,7,0.46153846153846156,1
U00416,simmonspatricia,17,Female,nicholasgarcia@outlook.com,2,16.0,Data Science,Beginner,0.0,2,1.0,2
U00417,erica01,32,Female,hcross@yahoo.com,2,166.0,Artificial Intelligence,Beginner,0.0,2,1.0,2
U00418,anthonyanderson,23,Female,rnoble@hotmail.com,3,165.5,Artificial Intelligence,Beginner,176.26333333333332,3,0.6666666666666666,2
U00419,willismorgan,21,Female,walkerkevin@gmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U00420,jennifer64,24,Female,jennifer47@hotmail.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U00421,karenlambert,32,Male,caleb56@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00422,sanfordmichael,15,Female,tsantos@yahoo.com,3,137.0,Business,Beginner,95.01666666666667,3,0.6666666666666666,2
U00423,reginaberg,27,Female,bradgalloway@hotmail.com,12,25.636363636363637,Artificial Intelligence,Beginner,133.435,6,0.4166666666666667,1
U00424,kristi64,35,Male,fbarnett@yahoo.com,11,22.0,Artificial Intelligence,Advanced,110.3381818181818,7,0.36363636363636365,1
U00425,erik67,19,Male,michaelhernandez@outlook.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U00426,xknox,21,Male,charleswilliams@yahoo.com,4,43.0,Programming,Beginner,118.07,3,1.0,2
U00427,bernardsexton,29,Female,rjenkins@yahoo.com,16,23.133333333333333,Artificial Intelligence,Beginner,85.889375,9,0.375,1
U00428,stewartdiane,23,Male,kristylee@outlook.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00429,bmckay,23,Female,anthony19@outlook.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U00430,mark51,27,Male,brianmontgomery@hotmail.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U00431,collinsjason,15,Female,ywalker@hotmail.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U00432,umiller,31,Male,petersendarren@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00433,elewis,32,Female,aaronevans@yahoo.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U00434,knightjake,22,Male,wfrank@outlook.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U00435,lgreene,34,Female,robertsjohnny@outlook.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U00436,hodgeserin,20,Female,lindsay44@hotmail.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U00437,pricealexander,28,Male,andre59@hotmail.com,3,142.5,Data Science,Beginner,0.0,3,0.6666666666666666,2
U00438,eric69,21,Male,angelagreen@gmail.com,14,21.307692307692307,Cybersecurity,Advanced,45.23285714285714,10,0.2857142857142857,1
U00439,idiaz,31,Female,reedcourtney@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U00440,maxwellsmith,20,Female,leonardsolis@outlook.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U00441,taylor92,19,Male,melanie66@hotmail.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U00442,umaldonado,21,Female,croberts@hotmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U00443,desiree20,21,Female,xshelton@yahoo.com,2,35.0,Artificial Intelligence,Advanced,489.40999999999997,2,0.5,0
U00444,morrowmichael,15,Female,christopher38@outlook.com,13,24.666666666666668,Data Science,Advanced,120.62923076923076,10,0.15384615384615385,1
U00445,vlong,31,Female,micheal11@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U00446,smithjack,19,Female,sandra71@yahoo.com,2,131.0,Finance,Beginner,26.93,2,1.0,2
U00447,fwebb,23,Male,ryan98@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
